"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Nu_Tilde","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Eddy_Viscosity","Points:0","Points:1","Points:2"
1.1534,-3.6028,0.97977,135.02,2.4073e+05,4.4915e-05,0,0,0,93130,281.29,0.34831,-0.94323,1.716e-05,0,0,0,0,0,3.6976e-06,0.10793,-0.028717,-0.011805
1.154,-3.0931,0.83241,134.4,2.4083e+05,4.4925e-05,0,0,0,93199,281.35,0.34646,-0.93522,1.716e-05,0,0,0,0,0,3.7082e-06,0.1117,-0.029255,-0.012039
1.1544,-2.5313,0.67579,134,2.409e+05,4.49e-05,0,0,0,93247,281.39,0.34524,-0.92977,1.716e-05,0,0,0,0,0,3.7054e-06,0.11543,-0.029956,-0.012273
1.1546,-1.9533,0.523,133.75,2.4094e+05,4.4848e-05,0,0,0,93276,281.42,0.34447,-0.92635,1.716e-05,0,0,0,0,0,3.6923e-06,0.11914,-0.03067,-0.012516
1.1548,-1.3769,0.37374,133.64,2.4096e+05,4.4941e-05,0,0,0,93290,281.43,0.34415,-0.92476,1.716e-05,0,0,0,0,0,3.723e-06,0.12284,-0.031366,-0.012758
1.1547,-0.82094,0.23184,133.78,2.4096e+05,4.5246e-05,0,0,0,93285,281.43,0.34449,-0.92529,1.716e-05,0,0,0,0,0,3.819e-06,0.12652,-0.032046,-0.013011
1.1543,-0.37403,0.11877,134.31,2.4091e+05,5.1287e-05,0,0,0,93240,281.39,0.34599,-0.93049,1.716e-05,0,0,0,0,0,6.093e-06,0.13021,-0.032711,-0.013267
1.1534,-0.11143,0.063742,132.53,2.4059e+05,0.00026785,0,0,0,93190,281.45,0.34165,-0.93628,1.716e-05,0,0,0,0,0,0.00029109,0.13244,-0.033107,-0.013428
1.1504,0.0088189,0.053757,120.09,2.3918e+05,0.0011424,0,0,0,93166,282.12,0.31001,-0.93907,1.716e-05,0,0,0,0,0,0.0013132,0.1338,-0.033344,-0.013526
1.1472,0.030481,0.041179,106.51,2.3782e+05,0.0012518,0,0,0,93151,282.87,0.27538,-0.94078,1.716e-05,0,0,0,0,0,0.0014351,0.13462,-0.033487,-0.013585
1.1449,0.013386,0.042288,95.863,2.3689e+05,0.0010276,0,0,0,93151,283.43,0.24809,-0.94077,1.716e-05,0,0,0,0,0,0.0011752,0.13512,-0.033573,-0.013621
1.1432,0.0035275,0.043428,87.038,2.362e+05,0.00074265,0,0,0,93153,283.86,0.22541,-0.9405,1.716e-05,0,0,0,0,0,0.0008465,0.13542,-0.033626,-0.013643
1.1418,0.003124,0.042931,79.384,2.3565e+05,0.00049431,0,0,0,93154,284.21,0.20572,-0.94038,1.716e-05,0,0,0,0,0,0.00055878,0.13561,-0.033657,-0.013656
1.1406,0.0057056,0.041674,72.377,2.3518e+05,0.00031152,0,0,0,93154,284.52,0.18766,-0.94037,1.716e-05,0,0,0,0,0,0.00034155,0.13572,-0.033676,-0.013664
1.1395,0.0078201,0.040003,65.454,2.3477e+05,0.00019051,0,0,0,93154,284.79,0.16979,-0.94038,1.716e-05,0,0,0,0,0,0.00018448,0.13578,-0.033688,-0.013669
1.1383,0.0082544,0.037637,57.46,2.3434e+05,0.00011177,0,0,0,93154,285.08,0.14913,-0.9404,1.716e-05,0,0,0,0,0,6.7741e-05,0.13582,-0.033695,-0.013672
1.1369,0.0072135,0.032777,45.388,2.3379e+05,5.6702e-05,0,0,0,93154,285.44,0.11787,-0.94043,1.716e-05,0,0,0,0,0,8.3171e-06,0.13585,-0.033699,-0.013674
1.1356,0.0054422,0.022715,27.709,2.3322e+05,3.1727e-05,0,0,0,93154,285.77,0.072003,-0.94045,1.716e-05,0,0,0,0,0,9.082e-07,0.13586,-0.033702,-0.013675
1.135,0.0030479,0.012827,14.141,2.3297e+05,1.6192e-05,0,0,0,93154,285.9,0.036754,-0.94045,1.716e-05,0,0,0,0,0,6.2875e-08,0.13587,-0.033704,-0.013675
1.1349,0.0011876,0.0052605,5.4165,2.329e+05,6.2154e-06,0,0,0,93154,285.94,0.014079,-0.94044,1.716e-05,0,0,0,0,0,1.3687e-09,0.13588,-0.033705,-0.013676
1.1349,0,0,0,2.3288e+05,0,0,0,0,93154,285.94,0,-0.94044,1.716e-05,6.5385e-07,2.6981e-06,0.0027884,-31.334,1.0381,0,0.13588,-0.033705,-0.013676
1.1221,0,0,0,2.3009e+05,0,0,0,0,92035,285.74,0,-1.0692,1.716e-05,-8.7575e-07,-1.881e-06,0.003711,-63.673,1.2289,0,0.040662,-0.019277,-0.0095673
1.1221,-0.0016011,-0.0036779,7.173,2.3011e+05,7.3587e-06,0,0,0,92035,285.73,0.018864,-1.0692,1.716e-05,0,0,0,0,0,2.5695e-09,0.040666,-0.019277,-0.0095676
1.1224,-0.0040959,-0.0082917,18.651,2.3024e+05,1.9028e-05,0,0,0,92035,285.66,0.049045,-1.0692,1.716e-05,0,0,0,0,0,1.1441e-07,0.040671,-0.019279,-0.009568
1.1233,-0.0080311,-0.012502,36.11,2.3067e+05,3.6967e-05,0,0,0,92035,285.42,0.094915,-1.0692,1.716e-05,0,0,0,0,0,1.5815e-06,0.040681,-0.019281,-0.0095688
1.1253,-0.013696,-0.013059,56.049,2.3148e+05,6.7777e-05,0,0,0,92034,284.91,0.14719,-1.0693,1.716e-05,0,0,0,0,0,1.5024e-05,0.040696,-0.019284,-0.0095701
1.1271,-0.020051,-0.010239,68.252,2.3215e+05,0.00012826,0,0,0,92033,284.46,0.1791,-1.0694,1.716e-05,0,0,0,0,0,9.0429e-05,0.040721,-0.019289,-0.0095723
1.1286,-0.031938,-0.0033107,76.74,2.3269e+05,0.00021162,0,0,0,92032,284.08,0.20124,-1.0696,1.716e-05,0,0,0,0,0,0.00021084,0.040763,-0.019298,-0.0095758
1.13,-0.053812,0.0092249,84.328,2.3322e+05,0.00033789,0,0,0,92030,283.72,0.22101,-1.0698,1.716e-05,0,0,0,0,0,0.0003698,0.040832,-0.019313,-0.0095816
1.1315,-0.092767,0.030527,91.914,2.338e+05,0.00052042,0,0,0,92026,283.32,0.24073,-1.0703,1.716e-05,0,0,0,0,0,0.00058369,0.040945,-0.019338,-0.0095912
1.1332,-0.15953,0.065264,99.919,2.3446e+05,0.00075834,0,0,0,92020,282.88,0.26151,-1.0709,1.716e-05,0,0,0,0,0,0.00085692,0.041133,-0.019378,-0.0096071
1.1352,-0.26762,0.11893,108.8,2.3524e+05,0.0010174,0,0,0,92012,282.37,0.28452,-1.0718,1.716e-05,0,0,0,0,0,0.0011536,0.041442,-0.019444,-0.0096331
1.1376,-0.4293,0.19518,119.21,2.3626e+05,0.0011883,0,0,0,92004,281.75,0.31144,-1.0727,1.716e-05,0,0,0,0,0,0.0013508,0.041951,-0.019554,-0.0096761
1.1408,-0.62998,0.27803,131.98,2.3766e+05,0.00097861,0,0,0,92009,280.97,0.3443,-1.0722,1.716e-05,0,0,0,0,0,0.0011149,0.042795,-0.019726,-0.0097467
1.1432,-0.86579,0.30519,142.2,2.389e+05,0.00019292,0,0,0,92020,280.41,0.37055,-1.0709,1.716e-05,0,0,0,0,0,0.00018874,0.044188,-0.019997,-0.0098623
1.1436,-1.1162,0.33252,143.74,2.3912e+05,4.7529e-05,0,0,0,92034,280.35,0.37447,-1.0694,1.716e-05,0,0,0,0,0,4.4329e-06,0.046493,-0.020408,-0.010051
1.1436,-1.4315,0.42109,143.73,2.3912e+05,4.4472e-05,0,0,0,92033,280.34,0.37445,-1.0694,1.716e-05,0,0,0,0,0,3.4487e-06,0.050316,-0.020975,-0.010356
1.1437,-1.8391,0.56139,143.72,2.3913e+05,4.4483e-05,0,0,0,92039,280.35,0.37442,-1.0688,1.716e-05,0,0,0,0,0,3.4526e-06,0.054198,-0.021418,-0.010655
1.1439,-2.2999,0.70941,143.63,2.3917e+05,4.4452e-05,0,0,0,92060,280.37,0.37413,-1.0664,1.716e-05,0,0,0,0,0,3.4455e-06,0.058107,-0.021724,-0.01095
1.1442,-2.7605,0.86335,143.4,2.3923e+05,4.4475e-05,0,0,0,92097,280.4,0.37341,-1.0621,1.716e-05,0,0,0,0,0,3.4561e-06,0.062012,-0.021878,-0.011235
1.1446,-3.1951,1.0166,143.05,2.3931e+05,4.4497e-05,0,0,0,92147,280.44,0.37237,-1.0563,1.716e-05,0,0,0,0,0,3.4677e-06,0.065878,-0.022236,-0.011519
1.1452,-3.604,1.1426,142.6,2.3941e+05,4.4541e-05,0,0,0,92209,280.5,0.37101,-1.0492,1.716e-05,0,0,0,0,0,3.487e-06,0.069717,-0.022933,-0.011804
1.1459,-3.9683,1.2378,142.01,2.3952e+05,4.4596e-05,0,0,0,92286,280.56,0.36925,-1.0404,1.716e-05,0,0,0,0,0,3.5114e-06,0.073524,-0.023563,-0.012082
1.1467,-4.2593,1.3042,141.31,2.3965e+05,4.4644e-05,0,0,0,92374,280.64,0.36714,-1.0302,1.716e-05,0,0,0,0,0,3.535e-06,0.077353,-0.024135,-0.012357
1.1475,-4.4582,1.3382,140.51,2.3979e+05,4.4697e-05,0,0,0,92473,280.72,0.36474,-1.0189,1.716e-05,0,0,0,0,0,3.5613e-06,0.081217,-0.02465,-0.01263
1.1485,-4.5502,1.3381,139.64,2.3994e+05,4.4749e-05,0,0,0,92577,280.81,0.36215,-1.0069,1.716e-05,0,0,0,0,0,3.588e-06,0.085093,-0.025106,-0.012903
1.1494,-4.5331,1.3074,138.78,2.4009e+05,4.479e-05,0,0,0,92680,280.9,0.35959,-0.99503,1.716e-05,0,0,0,0,0,3.6112e-06,0.088963,-0.025549,-0.013171
1.1502,-4.4249,1.256,138,2.4022e+05,4.4814e-05,0,0,0,92775,280.98,0.35723,-0.98409,1.716e-05,0,0,0,0,0,3.6286e-06,0.092759,-0.026246,-0.013443
1.151,-4.2423,1.1902,137.26,2.4035e+05,4.4837e-05,0,0,0,92864,281.06,0.35501,-0.97379,1.716e-05,0,0,0,0,0,3.6453e-06,0.096561,-0.026912,-0.013712
1.1518,-3.9909,1.1071,136.54,2.4047e+05,4.4861e-05,0,0,0,92949,281.13,0.35286,-0.96405,1.716e-05,0,0,0,0,0,3.6615e-06,0.10037,-0.027548,-0.013983
1.1524,-3.6707,1.0075,135.87,2.4058e+05,4.488e-05,0,0,0,93027,281.2,0.35084,-0.95505,1.716e-05,0,0,0,0,0,3.6757e-06,0.10416,-0.028151,-0.014251
1.1531,-3.2817,0.89198,135.25,2.4068e+05,4.4894e-05,0,0,0,93097,281.26,0.34898,-0.94697,1.716e-05,0,0,0,0,0,3.6876e-06,0.10795,-0.028722,-0.014518
1.1536,-2.8283,0.75985,134.71,2.4076e+05,4.4899e-05,0,0,0,93157,281.31,0.34738,-0.94012,1.716e-05,0,0,0,0,0,3.6955e-06,0.11172,-0.02926,-0.014787
1.154,-2.3336,0.62098,134.35,2.4082e+05,4.4876e-05,0,0,0,93198,281.35,0.34629,-0.93536,1.716e-05,0,0,0,0,0,3.6927e-06,0.11545,-0.02996,-0.015057
1.1542,-1.8272,0.48629,134.12,2.4086e+05,4.4823e-05,0,0,0,93224,281.37,0.34561,-0.93235,1.716e-05,0,0,0,0,0,3.6792e-06,0.11916,-0.030673,-0.015335
1.1543,-1.3266,0.35588,134.04,2.4087e+05,4.4915e-05,0,0,0,93237,281.38,0.34534,-0.93092,1.716e-05,0,0,0,0,0,3.7092e-06,0.12285,-0.031369,-0.015611
1.1543,-0.85039,0.23353,134.17,2.4088e+05,4.5196e-05,0,0,0,93234,281.38,0.34567,-0.93125,1.716e-05,0,0,0,0,0,3.7974e-06,0.12653,-0.032048,-0.015898
1.154,-0.47306,0.13699,134.63,2.4085e+05,5.091e-05,0,0,0,93199,281.35,0.34697,-0.9353,1.716e-05,0,0,0,0,0,5.9224e-06,0.13021,-0.032712,-0.016188
1.1532,-0.24116,0.084596,132.77,2.4055e+05,0.0002528,0,0,0,93165,281.43,0.34235,-0.93921,1.716e-05,0,0,0,0,0,0.00027171,0.13245,-0.033108,-0.01637
1.1504,-0.097299,0.06526,120.28,2.3917e+05,0.0011098,0,0,0,93152,282.09,0.31053,-0.94068,1.716e-05,0,0,0,0,0,0.0012755,0.1338,-0.033345,-0.01648
1.1471,-0.029538,0.043702,106.5,2.3778e+05,0.0012355,0,0,0,93137,282.84,0.27537,-0.94243,1.716e-05,0,0,0,0,0,0.0014163,0.13462,-0.033488,-0.016547
1.1448,-0.013345,0.037082,95.809,2.3684e+05,0.0010173,0,0,0,93134,283.4,0.24798,-0.94276,1.716e-05,0,0,0,0,0,0.0011633,0.13512,-0.033574,-0.016587
1.1431,-0.0065226,0.034027,87.034,2.3615e+05,0.00073618,0,0,0,93133,283.83,0.22544,-0.9428,1.716e-05,0,0,0,0,0,0.00083896,0.13542,-0.033626,-0.016612
1.1416,-0.0013639,0.031991,79.433,2.356e+05,0.00049071,0,0,0,93133,284.19,0.20588,-0.94282,1.716e-05,0,0,0,0,0,0.00055451,0.13561,-0.033657,-0.016626
1.1404,0.0023364,0.030385,72.448,2.3513e+05,0.0003099,0,0,0,93133,284.49,0.18788,-0.94285,1.716e-05,0,0,0,0,0,0.0003395,0.13572,-0.033677,-0.016635
1.1393,0.0045223,0.028834,65.521,2.3472e+05,0.00018992,0,0,0,93133,284.77,0.17,-0.94287,1.716e-05,0,0,0,0,0,0.0001836,0.13578,-0.033688,-0.016641
1.1381,0.0050167,0.026963,57.504,2.3428e+05,0.00011162,0,0,0,93133,285.06,0.14928,-0.94288,1.716e-05,0,0,0,0,0,6.7498e-05,0.13582,-0.033695,-0.016644
1.1367,0.0043727,0.023382,45.397,2.3374e+05,5.6711e-05,0,0,0,93132,285.42,0.11792,-0.94291,1.716e-05,0,0,0,0,0,8.3168e-06,0.13585,-0.033699,-0.016646
1.1354,0.0035579,0.016089,27.695,2.3317e+05,3.1726e-05,0,0,0,93132,285.75,0.071982,-0.94293,1.716e-05,0,0,0,0,0,9.0752e-07,0.13586,-0.033702,-0.016647
1.1349,0.0020322,0.0090692,14.127,2.3292e+05,1.6187e-05,0,0,0,93132,285.88,0.036725,-0.94293,1.716e-05,0,0,0,0,0,6.2744e-08,0.13587,-0.033704,-0.016648
1.1347,0.00078679,0.0037225,5.4099,2.3284e+05,6.2118e-06,0,0,0,93132,285.92,0.014065,-0.94293,1.716e-05,0,0,0,0,0,1.3646e-09,0.13588,-0.033705,-0.016649
1.1347,0,0,0,2.3283e+05,0,0,0,0,93132,285.92,0,-0.94293,1.716e-05,4.6247e-07,1.9053e-06,0.0027884,-31.177,1.0377,0,0.13588,-0.033705,-0.016649
1.123,0,0,0,2.3029e+05,0,0,0,0,92117,285.74,0,-1.0597,1.716e-05,-6.932e-07,-1.4899e-06,0.0036465,-60.11,1.2207,0,0.040662,-0.019277,-0.012143
1.1231,-0.0012324,-0.002935,7.0601,2.3032e+05,7.2993e-06,0,0,0,92117,285.73,0.018551,-1.0597,1.716e-05,0,0,0,0,0,2.4963e-09,0.040666,-0.019277,-0.012144
1.1233,-0.0031584,-0.0065308,18.364,2.3044e+05,1.8881e-05,0,0,0,92117,285.67,0.048248,-1.0597,1.716e-05,0,0,0,0,0,1.1131e-07,0.040671,-0.019279,-0.012144
1.1242,-0.0062728,-0.0095463,35.585,2.3086e+05,3.6697e-05,0,0,0,92117,285.44,0.093455,-1.0598,1.716e-05,0,0,0,0,0,1.5421e-06,0.040681,-0.019281,-0.012145
1.1262,-0.011014,-0.0091835,55.406,2.3165e+05,6.7151e-05,0,0,0,92116,284.94,0.14538,-1.0599,1.716e-05,0,0,0,0,0,1.4595e-05,0.040696,-0.019284,-0.012146
1.128,-0.016201,-0.0063212,67.574,2.3231e+05,0.00012729,0,0,0,92115,284.49,0.17718,-1.06,1.716e-05,0,0,0,0,0,8.9127e-05,0.040721,-0.019289,-0.012149
1.1294,-0.026246,4.8479e-05,76.009,2.3284e+05,0.00021024,0,0,0,92115,284.13,0.19916,-1.0601,1.716e-05,0,0,0,0,0,0.00020918,0.040763,-0.019298,-0.012153
1.1308,-0.044485,0.011075,83.537,2.3337e+05,0.00033598,0,0,0,92113,283.77,0.21876,-1.0603,1.716e-05,0,0,0,0,0,0.0003678,0.040832,-0.019313,-0.012159
1.1323,-0.076196,0.029145,91.074,2.3394e+05,0.00051796,0,0,0,92110,283.38,0.23834,-1.0606,1.716e-05,0,0,0,0,0,0.00058129,0.040945,-0.019338,-0.01217
1.134,-0.12978,0.057958,99.063,2.3459e+05,0.0007551,0,0,0,92105,282.94,0.25906,-1.0611,1.716e-05,0,0,0,0,0,0.00085384,0.041133,-0.019378,-0.012188
1.136,-0.21586,0.10179,107.97,2.3538e+05,0.0010128,0,0,0,92099,282.44,0.28212,-1.0618,1.716e-05,0,0,0,0,0,0.0011491,0.041442,-0.019445,-0.012217
1.1384,-0.3442,0.16354,118.47,2.364e+05,0.0011816,0,0,0,92093,281.82,0.30923,-1.0625,1.716e-05,0,0,0,0,0,0.0013441,0.041952,-0.019555,-0.012266
1.1416,-0.50736,0.22996,131.47,2.3781e+05,0.00096216,0,0,0,92096,281.04,0.34268,-1.0622,1.716e-05,0,0,0,0,0,0.0010969,0.042796,-0.019727,-0.012345
1.1439,-0.72801,0.2486,141.82,2.3903e+05,0.00018571,0,0,0,92097,280.47,0.36929,-1.0621,1.716e-05,0,0,0,0,0,0.00017873,0.04419,-0.019998,-0.012475
1.1442,-0.99763,0.286,143.42,2.3924e+05,4.7417e-05,0,0,0,92099,280.4,0.37341,-1.0618,1.716e-05,0,0,0,0,0,4.4021e-06,0.046497,-0.02041,-0.012688
1.1442,-1.3306,0.38694,143.37,2.3924e+05,4.4491e-05,0,0,0,92102,280.4,0.37326,-1.0615,1.716e-05,0,0,0,0,0,3.4612e-06,0.050324,-0.020978,-0.013033
1.1444,-1.7244,0.5264,143.28,2.3926e+05,4.451e-05,0,0,0,92116,280.42,0.37301,-1.0599,1.716e-05,0,0,0,0,0,3.4683e-06,0.054209,-0.021423,-0.013373
1.1446,-2.1456,0.66295,143.15,2.3931e+05,4.4482e-05,0,0,0,92141,280.44,0.37259,-1.057,1.716e-05,0,0,0,0,0,3.4627e-06,0.058122,-0.02173,-0.013708
1.1449,-2.5566,0.80068,142.9,2.3937e+05,4.4505e-05,0,0,0,92179,280.47,0.37184,-1.0526,1.716e-05,0,0,0,0,0,3.4734e-06,0.062031,-0.021885,-0.014033
1.1453,-2.9397,0.93655,142.56,2.3945e+05,4.4526e-05,0,0,0,92227,280.51,0.37081,-1.0471,1.716e-05,0,0,0,0,0,3.4847e-06,0.065899,-0.022244,-0.014358
1.1459,-3.2954,1.0464,142.13,2.3954e+05,4.4569e-05,0,0,0,92286,280.56,0.36949,-1.0403,1.716e-05,0,0,0,0,0,3.5034e-06,0.06974,-0.022941,-0.014682
1.1465,-3.6068,1.1268,141.57,2.3964e+05,4.4621e-05,0,0,0,92356,280.62,0.36784,-1.0322,1.716e-05,0,0,0,0,0,3.5261e-06,0.073548,-0.023571,-0.015
1.1472,-3.8513,1.1811,140.93,2.3975e+05,4.4663e-05,0,0,0,92436,280.69,0.3659,-1.0231,1.716e-05,0,0,0,0,0,3.547e-06,0.077378,-0.024143,-0.015314
1.148,-4.0151,1.2069,140.2,2.3987e+05,4.4709e-05,0,0,0,92522,280.77,0.36373,-1.0131,1.716e-05,0,0,0,0,0,3.5702e-06,0.081243,-0.024659,-0.015627
1.1488,-4.0877,1.2036,139.42,2.4e+05,4.4754e-05,0,0,0,92613,280.84,0.36143,-1.0027,1.716e-05,0,0,0,0,0,3.5931e-06,0.085121,-0.025114,-0.01594
1.1496,-4.0679,1.1746,138.65,2.4012e+05,4.4788e-05,0,0,0,92702,280.92,0.35914,-0.99245,1.716e-05,0,0,0,0,0,3.613e-06,0.088991,-0.025557,-0.016247
1.1503,-3.9686,1.1276,137.94,2.4024e+05,4.481e-05,0,0,0,92785,280.99,0.35702,-0.98286,1.716e-05,0,0,0,0,0,3.6284e-06,0.092787,-0.026254,-0.016558
1.151,-3.8018,1.0675,137.27,2.4035e+05,4.483e-05,0,0,0,92864,281.06,0.35501,-0.97384,1.716e-05,0,0,0,0,0,3.6428e-06,0.096588,-0.026919,-0.016865
1.1517,-3.5735,0.99177,136.63,2.4045e+05,4.4848e-05,0,0,0,92937,281.12,0.35309,-0.96539,1.716e-05,0,0,0,0,0,3.6564e-06,0.1004,-0.027556,-0.017176
1.1522,-3.2858,0.90178,136.03,2.4055e+05,4.4863e-05,0,0,0,93004,281.18,0.35131,-0.95765,1.716e-05,0,0,0,0,0,3.668e-06,0.10419,-0.028158,-0.017482
1.1528,-2.9413,0.79883,135.49,2.4063e+05,4.4872e-05,0,0,0,93064,281.23,0.34969,-0.95079,1.716e-05,0,0,0,0,0,3.6772e-06,0.10797,-0.028729,-0.017787
1.1532,-2.5462,0.6828,135.02,2.4069e+05,4.4873e-05,0,0,0,93114,281.28,0.34831,-0.94504,1.716e-05,0,0,0,0,0,3.6827e-06,0.11174,-0.029266,-0.018094
1.1535,-2.1194,0.56209,134.71,2.4074e+05,4.4851e-05,0,0,0,93149,281.31,0.34736,-0.94096,1.716e-05,0,0,0,0,0,3.68e-06,0.11547,-0.029965,-0.018401
1.1537,-1.6841,0.44564,134.51,2.4077e+05,4.4799e-05,0,0,0,93172,281.33,0.34677,-0.93833,1.716e-05,0,0,0,0,0,3.666e-06,0.11917,-0.030678,-0.018716
1.1538,-1.2567,0.33362,134.44,2.4079e+05,4.4889e-05,0,0,0,93184,281.34,0.34654,-0.93703,1.716e-05,0,0,0,0,0,3.6952e-06,0.12286,-0.031373,-0.019029
1.1538,-0.85349,0.22931,134.56,2.408e+05,4.5142e-05,0,0,0,93183,281.34,0.34684,-0.93712,1.716e-05,0,0,0,0,0,3.7747e-06,0.12654,-0.032051,-0.019351
1.1536,-0.53482,0.14687,134.95,2.4079e+05,5.0319e-05,0,0,0,93156,281.32,0.34793,-0.94014,1.716e-05,0,0,0,0,0,5.6648e-06,0.13022,-0.032714,-0.019677
1.153,-0.32676,0.096972,133.06,2.4051e+05,0.00023509,0,0,0,93135,281.39,0.34318,-0.94267,1.716e-05,0,0,0,0,0,0.00024849,0.13245,-0.033109,-0.01988
1.1503,-0.16733,0.071342,120.64,2.3915e+05,0.0010677,0,0,0,93129,282.04,0.31152,-0.94329,1.716e-05,0,0,0,0,0,0.001227,0.1338,-0.033345,-0.020003
1.147,-0.069601,0.044152,106.67,2.3774e+05,0.001215,0,0,0,93114,282.8,0.27585,-0.94508,1.716e-05,0,0,0,0,0,0.0013927,0.13462,-0.033488,-0.020078
1.1447,-0.032649,0.032773,95.918,2.3679e+05,0.0010061,0,0,0,93109,283.37,0.24832,-0.94564,1.716e-05,0,0,0,0,0,0.0011502,0.13512,-0.033574,-0.020123
1.1429,-0.015457,0.027171,87.14,2.3609e+05,0.00073016,0,0,0,93107,283.8,0.22577,-0.94585,1.716e-05,0,0,0,0,0,0.0008319,0.13542,-0.033626,-0.02015
1.1414,-0.0062848,0.024087,79.544,2.3554e+05,0.00048786,0,0,0,93106,284.16,0.20622,-0.94595,1.716e-05,0,0,0,0,0,0.00055109,0.13561,-0.033658,-0.020167
1.1402,-0.0011683,0.022132,72.555,2.3507e+05,0.00030874,0,0,0,93105,284.46,0.1882,-0.94601,1.716e-05,0,0,0,0,0,0.00033801,0.13572,-0.033677,-0.020177
1.1391,0.001629,0.020577,65.614,2.3465e+05,0.00018952,0,0,0,93105,284.74,0.17028,-0.94603,1.716e-05,0,0,0,0,0,0.00018298,0.13578,-0.033688,-0.020183
1.1379,0.002497,0.019029,57.578,2.3422e+05,0.00011151,0,0,0,93105,285.03,0.1495,-0.94605,1.716e-05,0,0,0,0,0,6.7304e-05,0.13582,-0.033695,-0.020187
1.1365,0.0022833,0.016401,45.442,2.3367e+05,5.6713e-05,0,0,0,93105,285.39,0.11807,-0.94609,1.716e-05,0,0,0,0,0,8.3117e-06,0.13585,-0.0337,-0.020189
1.1351,0.0022167,0.01117,27.717,2.331e+05,3.173e-05,0,0,0,93105,285.73,0.072056,-0.94611,1.716e-05,0,0,0,0,0,9.0713e-07,0.13586,-0.033702,-0.02019
1.1346,0.0013042,0.0062847,14.136,2.3285e+05,1.6187e-05,0,0,0,93105,285.86,0.036758,-0.94611,1.716e-05,0,0,0,0,0,6.2698e-08,0.13587,-0.033704,-0.020191
1.1345,0.00049457,0.0025841,5.4131,2.3277e+05,6.2116e-06,0,0,0,93105,285.89,0.014077,-0.94611,1.716e-05,0,0,0,0,0,1.3633e-09,0.13588,-0.033705,-0.020192
1.1345,0,0,0,2.3276e+05,0,0,0,0,93105,285.9,0,-0.94611,1.716e-05,3.2084e-07,1.3185e-06,0.0027942,-31.254,1.0381,0,0.13588,-0.033705,-0.020192
1.1241,0,0,0,2.3051e+05,0,0,0,0,92205,285.74,0,-1.0496,1.716e-05,-5.288e-07,-1.1376e-06,0.0035782,-56.438,1.2122,0,0.040662,-0.019277,-0.015366
1.1241,-0.00089921,-0.0022649,6.9413,2.3053e+05,7.2367e-06,0,0,0,92205,285.74,0.018222,-1.0496,1.716e-05,0,0,0,0,0,2.421e-09,0.040666,-0.019277,-0.015366
1.1244,-0.0022935,-0.0049335,18.061,2.3066e+05,1.8727e-05,0,0,0,92205,285.67,0.047407,-1.0496,1.716e-05,0,0,0,0,0,1.0813e-07,0.040671,-0.019279,-0.015366
1.1253,-0.0046052,-0.0068425,35.03,2.3106e+05,3.6417e-05,0,0,0,92205,285.45,0.091912,-1.0496,1.716e-05,0,0,0,0,0,1.502e-06,0.040681,-0.019281,-0.015367
1.1272,-0.008393,-0.0055915,54.72,2.3184e+05,6.6529e-05,0,0,0,92204,284.97,0.14345,-1.0497,1.716e-05,0,0,0,0,0,1.4178e-05,0.040696,-0.019284,-0.015369
1.1289,-0.012354,-0.0026973,66.847,2.3249e+05,0.0001264,0,0,0,92204,284.53,0.17511,-1.0498,1.716e-05,0,0,0,0,0,8.795e-05,0.040721,-0.019289,-0.015372
1.1303,-0.020618,0.0031507,75.234,2.3301e+05,0.00020901,0,0,0,92203,284.17,0.19696,-1.0499,1.716e-05,0,0,0,0,0,0.00020775,0.040763,-0.019298,-0.015376
1.1317,-0.03579,0.012935,82.715,2.3353e+05,0.00033426,0,0,0,92202,283.82,0.21641,-1.05,1.716e-05,0,0,0,0,0,0.00036606,0.040832,-0.019313,-0.015384
1.1332,-0.061919,0.028544,90.217,2.3409e+05,0.00051555,0,0,0,92199,283.44,0.23589,-1.0503,1.716e-05,0,0,0,0,0,0.00057896,0.040946,-0.019338,-0.015396
1.1349,-0.10565,0.052962,98.201,2.3474e+05,0.00075142,0,0,0,92196,283.01,0.25658,-1.0507,1.716e-05,0,0,0,0,0,0.00085028,0.041133,-0.019378,-0.015415
1.1368,-0.17517,0.089484,107.15,2.3553e+05,0.0010067,0,0,0,92191,282.5,0.27973,-1.0513,1.716e-05,0,0,0,0,0,0.0011431,0.041443,-0.019445,-0.015448
1.1393,-0.27738,0.13983,117.74,2.3655e+05,0.0011714,0,0,0,92187,281.89,0.30705,-1.0518,1.716e-05,0,0,0,0,0,0.0013335,0.041954,-0.019555,-0.015502
1.1425,-0.40762,0.19227,130.95,2.3798e+05,0.00093808,0,0,0,92189,281.1,0.34103,-1.0515,1.716e-05,0,0,0,0,0,0.0010702,0.042798,-0.019727,-0.015591
1.1447,-0.60712,0.20094,141.36,2.3919e+05,0.0001767,0,0,0,92183,280.54,0.3678,-1.0522,1.716e-05,0,0,0,0,0,0.000166,0.044193,-0.02,-0.015736
